"chrom","start","end","label"
"chr12",9990133,9990256,"chr"
"chr12",9990257,9990366,"chr"
"chr12",9990367,9990486,"chr"
"chr12",9990487,9990587,"chr"
"chr12",9990588,9990688,"chr"
"chr12",9990689,9990791,"chr"
"chr12",9990792,9990906,"chr"
"chr12",9990907,9991012,"chr"
"chr12",9991013,9991129,"chr"
"chr12",9991130,9991238,"chr"
"chr12",9991239,9991371,"chr"
"chr12",9991372,9991479,"chr"
"chr12",9991480,9991587,"chr"
"chr12",9991588,9991694,"chr"
"chr12",9991695,9991818,"chr"
"chr12",9991819,9991979,"chr"
"chr12",9991980,9992268,"chr"
"chr12",9992269,9992450,"chr"
"chr12",9992451,9992647,"chr"
"chr12",9992648,9992809,"chr"
"chr12",9992810,9992922,"chr"
"chr12",9992923,9993142,"chr"
"chr12",9993143,9993477,"chr"
"chr12",9993478,9993644,"chr"
"chr12",9993645,9993752,"chr"
"chr12",9993753,9993922,"chr"
"chr12",9993923,9994081,"chr"
"chr12",9994082,9994218,"chr"
"chr12",9994219,9994378,"chr"
"chr12",9994379,9994495,"chr"
"chr12",9994496,9994603,"chr"
"chr12",9994604,9994752,"chr"
"chr12",9994753,9994911,"chr"
"chr12",9994912,9995048,"chr"
"chr12",9995049,9995179,"chr"
"chr12",9995180,9995284,"chr"
"chr12",9995285,9995402,"chr"
"chr12",9995403,9995507,"chr"
"chr12",9995508,9995807,"chr"
"chr12",9995808,9995952,"chr"
"chr12",9995953,9996087,"chr"
"chr12",9996088,9996232,"chr"
"chr12",9996233,9996337,"chr"
"chr12",9996338,9996586,"chr"
"chr12",9996587,9996693,"chr"
"chr12",9996694,9996798,"chr"
"chr12",9996799,9996915,"chr"
"chr12",9996916,9997112,"chr"
"chr12",9997113,9997234,"chr"
"chr12",9997235,9997416,"chr"
"chr12",9997417,9997602,"chr"
"chr12",9997603,9997745,"chr"
"chr12",9997746,9997953,"chr"
"chr12",9997954,9999811,"chr"
"chr12",9999812,10000641,"chr"
"chr12",10001257,10001879,"chr"
"chr12",10001880,10002086,"chr"
"chr12",10002087,10002205,"chr"
"chr12",10002206,10002452,"chr"
"chr12",10002453,10002642,"chr"
"chr12",10002643,10002806,"chr"
"chr12",10002807,10003035,"chr"
"chr12",10003036,10003141,"chr"
"chr12",10003142,10003264,"chr"
"chr12",10003265,10003370,"chr"
"chr12",10003371,10003472,"chr"
"chr12",10003473,10003636,"chr"
"chr12",10003637,10003744,"chr"
"chr12",10003745,10003878,"chr"
"chr12",10003879,10004023,"chr"
"chr12",10004024,10004144,"chr"
"chr12",10004145,10004260,"chr"
"chr12",10004261,10004373,"chr"
"chr12",10004374,10004479,"chr"
"chr12",10004480,10004630,"chr"
"chr12",10004631,10004748,"chr"
"chr12",10004749,10004872,"chr"
"chr12",10004873,10004988,"chr"
"chr12",10004989,10005090,"chr"
"chr12",10005091,10005193,"chr"
"chr12",10005194,10005295,"chr"
"chr12",10005296,10005399,"chr"
"chr12",10005400,10005535,"chr"
"chr12",10005536,10005690,"chr"
"chr12",10005691,10005806,"chr"
"chr12",10005807,10005919,"chr"
"chr12",10005920,10006023,"chr"
"chr12",10006024,10006131,"chr"
"chr12",10006132,10006267,"chr"
"chr12",10006268,10006368,"chr"
"chr12",10006369,10006469,"chr"
"chr12",10006470,10006573,"chr"
"chr12",10006574,10006688,"chr"
"chr12",10006689,10006794,"chr"
"chr12",10006795,10006910,"chr"
"chr12",10006911,10007016,"chr"
"chr12",10007017,10007123,"chr"
"chr12",10007124,10007230,"chr"
"chr12",10007231,10007339,"chr"
"chr12",10007340,10007440,"chr"
"chr12",10007441,10007551,"chr"
"chr12",10007552,10007746,"chr"
"chr12",10007747,10007849,"chr"
"chr12",10007850,10007953,"chr"
"chr12",10007954,10008085,"chr"
"chr12",10008086,10008222,"chr"
"chr12",10008223,10008367,"chr"
"chr12",10008368,10008468,"chr"
"chr12",10008469,10008570,"chr"
"chr12",10008571,10008673,"chr"
"chr12",10008674,10008778,"chr"
"chr12",10008779,10008965,"chr"
"chr12",10008966,10009105,"chr"
"chr12",10009106,10009222,"chr"
"chr12",10009223,10009350,"chr"
"chr12",10009351,10009491,"chr"
"chr12",10009492,10009601,"chr"
"chr12",10009602,10009763,"chr"
"chr12",10009764,10009882,"chr"
"chr12",10009883,10010007,"chr"
"chr12",10010008,10010123,"chr"
"chr12",10010124,10010263,"chr"
"chr12",10010264,10010383,"chr"
"chr12",10010384,10010494,"chr"
"chr12",10010495,10010598,"chr"
"chr12",10010599,10010712,"chr"
"chr12",10010713,10010838,"chr"
"chr12",10010839,10010953,"chr"
"chr12",10010954,10011068,"chr"
"chr12",10011069,10011182,"chr"
"chr12",10011183,10011297,"chr"
"chr12",10011298,10011452,"chr"
"chr12",10011453,10011560,"chr"
"chr12",10011561,10011758,"chr"
"chr12",10011759,10011898,"chr"
"chr12",10011899,10012107,"chr"
"chr12",10012108,10012231,"chr"
"chr12",10012232,10012378,"chr"
"chr12",10012379,10012490,"chr"
"chr12",10012491,10012631,"chr"
"chr12",10012632,10012756,"chr"
"chr12",10012757,10012870,"chr"
"chr12",10012871,10012979,"chr"
"chr12",10012980,10013208,"chr"
"chr12",10013209,10013320,"chr"
"chr12",10013321,10013586,"chr"
"chr12",10013587,10013700,"chr"
"chr12",10013701,10013809,"chr"
"chr12",10013810,10013860,"chr"
