"chrom","start","end","label"
"chr8",128742291,128742311,"chr"
"chr8",128742300,128742320,"chr"
"chr8",128742302,128742322,"chr"
"chr8",128742305,128742325,"chr"
"chr8",128742330,128742350,"chr"
"chr8",128742337,128742357,"chr"
"chr8",128742341,128742361,"chr"
"chr8",128742342,128742362,"chr"
"chr8",128742385,128742405,"chr"
"chr8",128742399,128742419,"chr"
"chr8",128742405,128742425,"chr"
"chr8",128742416,128742436,"chr"
"chr8",128742429,128742449,"chr"
"chr8",128742430,128742450,"chr"
"chr8",128742432,128742452,"chr"
"chr8",128742443,128742463,"chr"
"chr8",128742458,128742478,"chr"
"chr8",128742488,128742508,"chr"
"chr8",128742494,128742514,"chr"
"chr8",128742505,128742525,"chr"
NA,NA,NA,"neg"
"chr8",128742575,128742595,"chr"
"chr8",128742578,128742598,"chr"
"chr8",128742579,128742599,"chr"
"chr8",128742580,128742600,"chr"
NA,NA,NA,"neg"
"chr8",128742596,128742616,"chr"
"chr8",128742665,128742685,"chr"
"chr8",128742682,128742702,"chr"
"chr8",128742699,128742719,"chr"
"chr8",128742733,128742753,"chr"
"chr8",128742739,128742759,"chr"
"chr8",128742741,128742761,"chr"
"chr8",128742793,128742813,"chr"
NA,NA,NA,"neg"
"chr8",128742804,128742824,"chr"
"chr8",128742805,128742825,"chr"
"chr8",128742837,128742857,"chr"
"chr8",128742852,128742872,"chr"
"chr8",128742856,128742876,"chr"
"chr8",128742883,128742903,"chr"
"chr8",128742886,128742906,"chr"
"chr8",128742892,128742912,"chr"
"chr8",128742901,128742921,"chr"
"chr8",128742909,128742929,"chr"
"chr8",128742934,128742954,"chr"
"chr8",128742935,128742955,"chr"
"chr8",128742936,128742956,"chr"
"chr8",128742949,128742969,"chr"
"chr8",128742952,128742972,"chr"
"chr8",128742953,128742973,"chr"
"chr8",128742963,128742983,"chr"
"chr8",128742973,128742993,"chr"
"chr8",128742974,128742994,"chr"
"chr8",128742975,128742995,"chr"
"chr8",128743000,128743020,"chr"
NA,NA,NA,"neg"
"chr8",128743017,128743037,"chr"
"chr8",128743036,128743056,"chr"
"chr8",128743049,128743069,"chr"
"chr8",128743076,128743096,"chr"
"chr8",128743082,128743102,"chr"
"chr8",128743083,128743103,"chr"
"chr8",128743084,128743104,"chr"
"chr8",128743088,128743108,"chr"
"chr8",128743089,128743109,"chr"
"chr8",128743090,128743110,"chr"
"chr8",128743158,128743178,"chr"
"chr8",128743159,128743179,"chr"
"chr8",128743585,128743605,"chr"
"chr8",128743634,128743654,"chr"
"chr8",128743666,128743686,"chr"
"chr8",128743669,128743689,"chr"
"chr8",128743670,128743690,"chr"
"chr8",128743671,128743691,"chr"
"chr8",128743679,128743699,"chr"
"chr8",128743688,128743708,"chr"
"chr8",128743694,128743714,"chr"
"chr8",128743695,128743715,"chr"
"chr8",128743699,128743719,"chr"
"chr8",128743700,128743720,"chr"
"chr8",128743705,128743725,"chr"
"chr8",128743706,128743726,"chr"
"chr8",128743709,128743729,"chr"
"chr8",128743717,128743737,"chr"
"chr8",128743721,128743741,"chr"
"chr8",128743735,128743755,"chr"
"chr8",128743736,128743756,"chr"
"chr8",128743740,128743760,"chr"
"chr8",128743741,128743761,"chr"
"chr8",128743743,128743763,"chr"
"chr8",128743744,128743764,"chr"
"chr8",128743745,128743765,"chr"
"chr8",128743746,128743766,"chr"
"chr8",128743785,128743805,"chr"
NA,NA,NA,"neg"
"chr8",128743787,128743807,"chr"
"chr8",128743802,128743822,"chr"
"chr8",128743814,128743834,"chr"
"chr8",128743834,128743854,"chr"
"chr8",128743901,128743921,"chr"
NA,NA,NA,"neg"
"chr8",128743925,128743945,"chr"
"chr8",128743938,128743958,"chr"
"chr8",128743940,128743960,"chr"
"chr8",128744000,128744020,"chr"
"chr8",128744202,128744222,"chr"
"chr8",128744315,128744335,"chr"
"chr8",128744419,128744439,"chr"
"chr8",128744698,128744718,"chr"
"chr8",128744701,128744721,"chr"
"chr8",128744755,128744775,"chr"
"chr8",128744762,128744782,"chr"
"chr8",128744766,128744786,"chr"
"chr8",128744767,128744787,"chr"
"chr8",128744827,128744847,"chr"
NA,NA,NA,"neg"
"chr8",128744837,128744857,"chr"
"chr8",128744859,128744879,"chr"
"chr8",128744897,128744917,"chr"
"chr8",128744902,128744922,"chr"
"chr8",128744921,128744941,"chr"
"chr8",128744922,128744942,"chr"
"chr8",128744931,128744951,"chr"
"chr8",128744940,128744960,"chr"
"chr8",128744951,128744971,"chr"
"chr8",128744967,128744987,"chr"
"chr8",128744968,128744988,"chr"
"chr8",128744969,128744989,"chr"
"chr8",128744969,128744989,"chr"
"chr8",128744970,128744990,"chr"
"chr8",128744988,128745008,"chr"
"chr8",128744988,128745008,"chr"
"chr8",128744993,128745013,"chr"
"chr8",128745003,128745023,"chr"
"chr8",128745004,128745024,"chr"
"chr8",128745024,128745044,"chr"
"chr8",128745038,128745058,"chr"
NA,NA,NA,"neg"
"chr8",128745068,128745088,"chr"
"chr8",128745077,128745097,"chr"
"chr8",128745084,128745104,"chr"
"chr8",128745085,128745105,"chr"
"chr8",128745089,128745109,"chr"
"chr8",128745104,128745124,"chr"
"chr8",128745157,128745177,"pos"
"chr8",128745174,128745194,"pos"
"chr8",128745175,128745195,"pos"
"chr8",128745176,128745196,"pos"
"chr8",128745210,128745230,"pos"
"chr8",128745211,128745231,"pos"
"chr8",128745224,128745244,"pos"
"chr8",128745227,128745247,"pos"
"chr8",128745231,128745251,"pos"
"chr8",128745236,128745256,"pos"
"chr8",128745237,128745257,"pos"
"chr8",128745241,128745261,"pos"
"chr8",128745244,128745264,"pos"
"chr8",128745255,128745275,"pos"
"chr8",128745267,128745287,"pos"
"chr8",128745268,128745288,"pos"
"chr8",128745269,128745289,"pos"
"chr8",128745272,128745292,"pos"
"chr8",128745278,128745298,"pos"
"chr8",128745286,128745306,"pos"
"chr8",128745294,128745314,"pos"
"chr8",128745295,128745315,"pos"
"chr8",128745312,128745332,"pos"
"chr8",128745328,128745348,"pos"
"chr8",128745329,128745349,"pos"
"chr8",128745340,128745360,"pos"
"chr8",128745341,128745361,"pos"
"chr8",128745349,128745369,"pos"
"chr8",128745362,128745382,"pos"
"chr8",128745374,128745394,"pos"
"chr8",128745392,128745412,"pos"
"chr8",128745444,128745464,"pos"
"chr8",128745584,128745604,"pos"
"chr8",128745603,128745623,"pos"
"chr8",128745705,128745725,"pos"
"chr8",128745713,128745733,"pos"
"chr8",128745713,128745733,"pos"
"chr8",128745714,128745734,"pos"
"chr8",128745744,128745764,"pos"
"chr8",128745745,128745765,"pos"
"chr8",128745746,128745766,"pos"
"chr8",128745753,128745773,"pos"
"chr8",128745881,128745901,"pos"
"chr8",128745907,128745927,"pos"
"chr8",128745910,128745930,"pos"
"chr8",128745911,128745931,"pos"
"chr8",128745912,128745932,"pos"
"chr8",128745917,128745937,"pos"
"chr8",128745918,128745938,"pos"
"chr8",128745919,128745939,"pos"
"chr8",128745928,128745948,"pos"
"chr8",128745960,128745980,"pos"
"chr8",128745961,128745981,"pos"
"chr8",128745962,128745982,"pos"
"chr8",128745963,128745983,"pos"
"chr8",128745978,128745998,"pos"
"chr8",128746004,128746024,"pos"
"chr8",128746061,128746081,"pos"
"chr8",128746062,128746082,"pos"
"chr8",128746066,128746086,"pos"
"chr8",128746072,128746092,"pos"
"chr8",128746080,128746100,"pos"
"chr8",128746081,128746101,"pos"
"chr8",128746124,128746144,"pos"
"chr8",128746167,128746187,"pos"
"chr8",128746170,128746190,"pos"
"chr8",128746179,128746199,"pos"
"chr8",128746193,128746213,"pos"
"chr8",128746199,128746219,"pos"
"chr8",128746202,128746222,"pos"
"chr8",128746209,128746229,"pos"
"chr8",128746248,128746268,"chr"
"chr8",128746255,128746275,"chr"
"chr8",128746260,128746280,"chr"
"chr8",128746264,128746284,"chr"
"chr8",128746264,128746284,"chr"
"chr8",128746265,128746285,"chr"
"chr8",128746266,128746286,"chr"
"chr8",128746267,128746287,"chr"
"chr8",128746277,128746297,"chr"
"chr8",128746284,128746304,"chr"
"chr8",128746314,128746334,"chr"
"chr8",128746316,128746336,"chr"
"chr8",128746317,128746337,"chr"
"chr8",128746318,128746338,"chr"
"chr8",128746319,128746339,"chr"
"chr8",128746322,128746342,"chr"
"chr8",128746323,128746343,"chr"
"chr8",128746335,128746355,"chr"
"chr8",128746341,128746361,"chr"
NA,NA,NA,"neg"
"chr8",128746357,128746377,"chr"
"chr8",128746376,128746396,"chr"
"chr8",128746377,128746397,"chr"
"chr8",128746391,128746411,"chr"
"chr8",128746392,128746412,"chr"
"chr8",128746393,128746413,"chr"
"chr8",128746394,128746414,"chr"
"chr8",128746395,128746415,"chr"
"chr8",128746408,128746428,"chr"
"chr8",128746409,128746429,"chr"
"chr8",128746439,128746459,"chr"
"chr8",128746449,128746469,"chr"
NA,NA,NA,"neg"
"chr8",128746469,128746489,"chr"
"chr8",128746470,128746490,"chr"
"chr8",128746471,128746491,"chr"
"chr8",128746472,128746492,"chr"
"chr8",128746472,128746492,"chr"
"chr8",128746490,128746510,"chr"
"chr8",128746515,128746535,"chr"
"chr8",128746518,128746538,"chr"
"chr8",128746524,128746544,"chr"
"chr8",128746574,128746594,"chr"
"chr8",128746575,128746595,"chr"
"chr8",128746607,128746627,"chr"
"chr8",128746608,128746628,"chr"
"chr8",128746640,128746660,"chr"
"chr8",128746641,128746661,"chr"
NA,NA,NA,"neg"
"chr8",128746647,128746667,"chr"
"chr8",128746648,128746668,"chr"
"chr8",128746650,128746670,"chr"
"chr8",128746693,128746713,"chr"
"chr8",128746694,128746714,"chr"
"chr8",128746701,128746721,"chr"
"chr8",128746706,128746726,"chr"
"chr8",128746721,128746741,"chr"
"chr8",128746763,128746783,"chr"
"chr8",128746820,128746840,"chr"
"chr8",128746821,128746841,"chr"
"chr8",128746822,128746842,"chr"
"chr8",128746826,128746846,"chr"
"chr8",128746827,128746847,"chr"
"chr8",128746875,128746895,"chr"
"chr8",128746876,128746896,"chr"
"chr8",128746947,128746967,"chr"
"chr8",128746951,128746971,"chr"
"chr8",128747039,128747059,"chr"
"chr8",128747044,128747064,"chr"
"chr8",128747080,128747100,"chr"
"chr8",128747081,128747101,"chr"
"chr8",128747082,128747102,"chr"
"chr8",128747095,128747115,"chr"
"chr8",128747114,128747134,"chr"
"chr8",128747123,128747143,"chr"
"chr8",128747124,128747144,"chr"
"chr8",128747125,128747145,"chr"
"chr8",128747128,128747148,"chr"
"chr8",128747136,128747156,"chr"
"chr8",128747141,128747161,"chr"
"chr8",128747145,128747165,"chr"
"chr8",128747175,128747195,"chr"
"chr8",128747180,128747200,"chr"
"chr8",128747194,128747214,"chr"
"chr8",128747195,128747215,"chr"
"chr8",128747196,128747216,"chr"
"chr8",128747197,128747217,"chr"
"chr8",128747218,128747238,"chr"
"chr8",128747225,128747245,"chr"
"chr8",128747226,128747246,"chr"
"chr8",128747227,128747247,"chr"
"chr8",128747231,128747251,"chr"
"chr8",128747232,128747252,"chr"
"chr8",128747240,128747260,"chr"
"chr8",128747245,128747265,"chr"
"chr8",128747246,128747266,"chr"
"chr8",128747267,128747287,"chr"
"chr8",128747268,128747288,"chr"
"chr8",128747269,128747289,"chr"
"chr8",128747272,128747292,"chr"
"chr8",128747273,128747293,"chr"
"chr8",128747282,128747302,"chr"
"chr8",128747283,128747303,"chr"
"chr8",128747290,128747310,"chr"
"chr8",128747293,128747313,"chr"
"chr8",128747305,128747325,"chr"
"chr8",128747306,128747326,"chr"
"chr8",128747311,128747331,"chr"
"chr8",128747312,128747332,"chr"
"chr8",128747314,128747334,"chr"
"chr8",128747319,128747339,"chr"
"chr8",128747320,128747340,"chr"
"chr8",128747323,128747343,"chr"
"chr8",128747324,128747344,"chr"
"chr8",128747332,128747352,"chr"
"chr8",128747333,128747353,"chr"
"chr8",128747334,128747354,"chr"
"chr8",128747336,128747356,"chr"
"chr8",128747342,128747362,"chr"
"chr8",128747368,128747388,"chr"
"chr8",128747369,128747389,"chr"
"chr8",128747377,128747397,"chr"
"chr8",128747381,128747401,"chr"
"chr8",128747382,128747402,"chr"
"chr8",128747385,128747405,"chr"
"chr8",128747390,128747410,"chr"
"chr8",128747391,128747411,"chr"
"chr8",128747392,128747412,"chr"
"chr8",128747399,128747419,"chr"
"chr8",128747458,128747478,"chr"
"chr8",128747464,128747484,"chr"
NA,NA,NA,"neg"
"chr8",128747468,128747488,"chr"
"chr8",128747473,128747493,"chr"
"chr8",128747474,128747494,"chr"
"chr8",128747479,128747499,"chr"
"chr8",128747480,128747500,"chr"
"chr8",128747503,128747523,"chr"
"chr8",128747504,128747524,"chr"
"chr8",128747505,128747525,"chr"
"chr8",128747513,128747533,"chr"
"chr8",128747520,128747540,"chr"
"chr8",128747521,128747541,"chr"
"chr8",128747526,128747546,"chr"
"chr8",128747529,128747549,"chr"
"chr8",128747530,128747550,"chr"
"chr8",128747531,128747551,"chr"
NA,NA,NA,"neg"
NA,NA,NA,"neg"
"chr8",128747533,128747553,"chr"
"chr8",128747535,128747555,"chr"
"chr8",128747542,128747562,"chr"
"chr8",128747558,128747578,"chr"
"chr8",128747569,128747589,"chr"
"chr8",128747570,128747590,"chr"
"chr8",128747571,128747591,"chr"
"chr8",128747572,128747592,"chr"
"chr8",128747583,128747603,"chr"
"chr8",128747584,128747604,"chr"
"chr8",128747587,128747607,"chr"
"chr8",128747591,128747611,"chr"
"chr8",128747620,128747640,"chr"
"chr8",128747625,128747645,"chr"
"chr8",128747657,128747677,"chr"
"chr8",128747658,128747678,"chr"
"chr8",128747693,128747713,"chr"
"chr8",128747705,128747725,"chr"
"chr8",128747707,128747727,"chr"
"chr8",128747708,128747728,"chr"
"chr8",128747762,128747782,"chr"
"chr8",128747765,128747785,"chr"
"chr8",128747772,128747792,"chr"
"chr8",128747783,128747803,"chr"
NA,NA,NA,"neg"
"chr8",128747787,128747807,"chr"
"chr8",128747804,128747824,"exon"
"chr8",128747805,128747825,"exon"
"chr8",128747823,128747843,"exon"
"chr8",128747824,128747844,"exon"
"chr8",128747842,128747862,"exon"
"chr8",128747845,128747865,"exon"
"chr8",128747852,128747872,"exon"
"chr8",128747852,128747872,"exon"
"chr8",128747853,128747873,"exon"
"chr8",128747875,128747895,"exon"
"chr8",128747878,128747898,"exon"
"chr8",128747879,128747899,"exon"
"chr8",128747884,128747904,"exon"
"chr8",128747885,128747905,"exon"
"chr8",128747886,128747906,"exon"
"chr8",128747890,128747910,"exon"
"chr8",128747890,128747910,"exon"
"chr8",128747901,128747921,"exon"
"chr8",128747903,128747923,"exon"
"chr8",128747904,128747924,"exon"
"chr8",128747906,128747926,"exon"
"chr8",128747911,128747931,"exon"
"chr8",128747931,128747951,"exon"
"chr8",128747936,128747956,"exon"
"chr8",128747939,128747959,"exon"
"chr8",128747940,128747960,"exon"
"chr8",128747974,128747994,"exon"
"chr8",128747975,128747995,"exon"
"chr8",128747977,128747997,"exon"
"chr8",128747981,128748001,"exon"
"chr8",128747987,128748007,"exon"
"chr8",128748010,128748030,"exon"
"chr8",128748013,128748033,"exon"
"chr8",128748028,128748048,"exon"
"chr8",128748045,128748065,"exon"
"chr8",128748064,128748084,"exon"
"chr8",128748086,128748106,"exon"
"chr8",128748126,128748146,"exon"
"chr8",128748132,128748152,"exon"
"chr8",128748134,128748154,"exon"
"chr8",128748155,128748175,"exon"
"chr8",128748193,128748213,"exon"
"chr8",128748194,128748214,"exon"
"chr8",128748198,128748218,"exon"
"chr8",128748199,128748219,"exon"
"chr8",128748200,128748220,"exon"
"chr8",128748209,128748229,"exon"
"chr8",128748209,128748229,"exon"
"chr8",128748210,128748230,"exon"
"chr8",128748210,128748230,"exon"
"chr8",128748211,128748231,"exon"
"chr8",128748214,128748234,"exon"
"chr8",128748215,128748235,"exon"
"chr8",128748215,128748235,"exon"
"chr8",128748216,128748236,"exon"
"chr8",128748217,128748237,"exon"
"chr8",128748218,128748238,"exon"
"chr8",128748222,128748242,"exon"
"chr8",128748223,128748243,"exon"
"chr8",128748259,128748279,"exon"
"chr8",128748274,128748294,"exon"
"chr8",128748276,128748296,"exon"
"chr8",128748277,128748297,"exon"
"chr8",128748277,128748297,"exon"
"chr8",128748278,128748298,"exon"
"chr8",128748281,128748301,"exon"
"chr8",128748282,128748302,"exon"
"chr8",128748285,128748305,"exon"
"chr8",128748286,128748306,"exon"
"chr8",128748286,128748306,"exon"
"chr8",128748316,128748336,"exon"
"chr8",128748319,128748339,"exon"
"chr8",128748320,128748340,"exon"
"chr8",128748321,128748341,"exon"
"chr8",128748322,128748342,"exon"
"chr8",128748329,128748349,"exon"
"chr8",128748330,128748350,"exon"
"chr8",128748336,128748356,"exon"
"chr8",128748346,128748366,"exon"
"chr8",128748368,128748388,"exon"
"chr8",128748369,128748389,"exon"
"chr8",128748373,128748393,"exon"
"chr8",128748374,128748394,"exon"
"chr8",128748374,128748394,"exon"
"chr8",128748375,128748395,"exon"
"chr8",128748376,128748396,"exon"
"chr8",128748379,128748399,"exon"
"chr8",128748383,128748403,"exon"
"chr8",128748385,128748405,"exon"
"chr8",128748390,128748410,"exon"
"chr8",128748393,128748413,"exon"
"chr8",128748394,128748414,"exon"
"chr8",128748405,128748425,"exon"
"chr8",128748408,128748428,"exon"
"chr8",128748409,128748429,"exon"
"chr8",128748412,128748432,"exon"
"chr8",128748436,128748456,"exon"
"chr8",128748458,128748478,"exon"
"chr8",128748481,128748501,"exon"
"chr8",128748487,128748507,"exon"
"chr8",128748488,128748508,"exon"
"chr8",128748496,128748516,"exon"
"chr8",128748496,128748518,"exon"
"chr8",128748523,128748543,"exon"
"chr8",128748524,128748544,"exon"
"chr8",128748527,128748547,"exon"
"chr8",128748544,128748564,"exon"
"chr8",128748545,128748565,"exon"
"chr8",128748545,128748565,"exon"
"chr8",128748553,128748573,"exon"
"chr8",128748554,128748574,"exon"
"chr8",128748558,128748578,"exon"
"chr8",128748559,128748579,"exon"
"chr8",128748567,128748587,"exon"
"chr8",128748574,128748594,"exon"
"chr8",128748577,128748597,"exon"
"chr8",128748578,128748598,"exon"
"chr8",128748579,128748599,"exon"
"chr8",128748580,128748600,"exon"
"chr8",128748589,128748609,"exon"
"chr8",128748592,128748612,"exon"
"chr8",128748624,128748644,"exon"
"chr8",128748627,128748647,"exon"
"chr8",128748628,128748648,"exon"
"chr8",128748636,128748656,"exon"
"chr8",128748637,128748657,"exon"
"chr8",128748638,128748658,"exon"
"chr8",128748639,128748659,"exon"
"chr8",128748643,128748663,"exon"
"chr8",128748657,128748677,"exon"
"chr8",128748658,128748678,"exon"
"chr8",128748663,128748683,"exon"
"chr8",128748669,128748689,"exon"
"chr8",128748669,128748689,"exon"
"chr8",128748670,128748690,"exon"
"chr8",128748673,128748693,"exon"
"chr8",128748674,128748694,"exon"
"chr8",128748682,128748702,"exon"
"chr8",128748683,128748703,"exon"
"chr8",128748687,128748707,"exon"
"chr8",128748709,128748729,"exon"
"chr8",128748724,128748744,"exon"
"chr8",128748725,128748745,"exon"
"chr8",128748729,128748749,"exon"
"chr8",128748730,128748750,"exon"
"chr8",128748731,128748751,"exon"
"chr8",128748734,128748754,"exon"
"chr8",128748745,128748765,"exon"
"chr8",128748746,128748766,"exon"
"chr8",128748751,128748771,"exon"
"chr8",128748752,128748772,"exon"
"chr8",128748753,128748773,"exon"
"chr8",128748768,128748788,"exon"
"chr8",128748769,128748789,"exon"
"chr8",128748775,128748795,"exon"
"chr8",128748786,128748806,"exon"
"chr8",128748787,128748807,"exon"
"chr8",128748790,128748810,"exon"
"chr8",128748793,128748813,"exon"
"chr8",128748796,128748816,"exon"
"chr8",128748802,128748822,"exon"
"chr8",128748803,128748823,"exon"
"chr8",128748820,128748840,"exon"
"chr8",128748823,128748843,"exon"
"chr8",128748868,128748888,"exon"
"chr8",128748879,128748899,"exon"
"chr8",128748925,128748945,"exon"
"chr8",128748926,128748946,"exon"
"chr8",128748941,128748961,"exon"
"chr8",128748962,128748982,"exon"
"chr8",128748963,128748983,"exon"
"chr8",128748968,128748988,"exon"
"chr8",128748985,128749005,"exon"
"chr8",128748986,128749006,"exon"
"chr8",128748987,128749007,"exon"
"chr8",128748991,128749011,"exon"
"chr8",128748992,128749012,"exon"
"chr8",128748993,128749013,"exon"
"chr8",128749014,128749034,"exon"
"chr8",128749019,128749039,"exon"
"chr8",128749020,128749040,"exon"
"chr8",128749021,128749041,"exon"
"chr8",128749030,128749050,"exon"
"chr8",128749042,128749062,"exon"
"chr8",128749043,128749063,"exon"
"chr8",128749048,128749068,"exon"
"chr8",128749074,128749094,"exon"
"chr8",128749112,128749132,"exon"
"chr8",128749113,128749133,"exon"
"chr8",128749129,128749149,"exon"
"chr8",128749133,128749153,"exon"
"chr8",128749137,128749157,"exon"
"chr8",128749141,128749161,"exon"
"chr8",128749154,128749174,"exon"
"chr8",128749155,128749175,"exon"
"chr8",128749159,128749179,"exon"
"chr8",128749172,128749192,"exon"
"chr8",128749208,128749228,"exon"
"chr8",128749239,128749259,"exon"
"chr8",128749241,128749261,"exon"
"chr8",128749242,128749262,"exon"
"chr8",128749243,128749263,"exon"
"chr8",128749245,128749265,"exon"
"chr8",128749246,128749266,"exon"
"chr8",128749251,128749271,"exon"
"chr8",128749259,128749279,"exon"
"chr8",128749273,128749293,"exon"
"chr8",128749283,128749303,"exon"
"chr8",128749293,128749313,"exon"
"chr8",128749303,128749323,"exon"
"chr8",128749307,128749327,"exon"
"chr8",128749308,128749328,"exon"
"chr8",128749309,128749329,"exon"
"chr8",128749311,128749331,"exon"
"chr8",128749312,128749332,"exon"
"chr8",128749321,128749341,"exon"
"chr8",128749322,128749342,"exon"
"chr8",128749323,128749343,"exon"
"chr8",128749326,128749346,"exon"
"chr8",128749329,128749349,"exon"
"chr8",128749349,128749369,"exon"
"chr8",128749355,128749375,"exon"
"chr8",128749356,128749376,"exon"
"chr8",128749364,128749384,"exon"
"chr8",128749371,128749391,"chr"
"chr8",128749390,128749410,"chr"
"chr8",128749399,128749419,"chr"
"chr8",128749400,128749420,"chr"
"chr8",128749403,128749423,"chr"
"chr8",128749408,128749428,"chr"
"chr8",128749409,128749429,"chr"
"chr8",128749421,128749441,"chr"
"chr8",128749425,128749445,"chr"
"chr8",128749426,128749446,"chr"
"chr8",128749429,128749449,"chr"
"chr8",128749430,128749450,"chr"
"chr8",128749436,128749456,"chr"
"chr8",128749479,128749499,"chr"
"chr8",128749486,128749506,"chr"
"chr8",128749489,128749509,"chr"
"chr8",128749492,128749512,"chr"
"chr8",128749498,128749518,"chr"
"chr8",128749499,128749519,"chr"
"chr8",128749503,128749523,"chr"
"chr8",128749514,128749534,"chr"
"chr8",128749521,128749541,"chr"
NA,NA,NA,"neg"
"chr8",128749549,128749569,"chr"
"chr8",128749562,128749582,"chr"
"chr8",128749573,128749593,"chr"
"chr8",128749574,128749594,"chr"
"chr8",128749594,128749614,"chr"
"chr8",128749611,128749631,"chr"
"chr8",128749621,128749641,"chr"
"chr8",128749622,128749642,"chr"
"chr8",128749626,128749646,"chr"
"chr8",128749627,128749647,"chr"
"chr8",128749631,128749651,"chr"
"chr8",128749637,128749657,"chr"
NA,NA,NA,"neg"
"chr8",128749641,128749661,"chr"
NA,NA,NA,"neg"
"chr8",128749647,128749667,"chr"
"chr8",128749651,128749671,"chr"
NA,NA,NA,"neg"
"chr8",128749658,128749678,"chr"
"chr8",128749659,128749679,"chr"
"chr8",128749663,128749683,"chr"
"chr8",128749670,128749690,"chr"
"chr8",128749671,128749691,"chr"
"chr8",128749698,128749718,"chr"
"chr8",128749701,128749721,"chr"
"chr8",128749702,128749722,"chr"
"chr8",128749702,128749722,"chr"
"chr8",128749703,128749723,"chr"
"chr8",128749706,128749726,"chr"
"chr8",128749712,128749732,"chr"
"chr8",128749713,128749733,"chr"
"chr8",128749714,128749734,"chr"
"chr8",128749717,128749737,"chr"
"chr8",128749718,128749738,"chr"
"chr8",128749729,128749749,"chr"
"chr8",128749730,128749750,"chr"
"chr8",128749734,128749754,"chr"
"chr8",128749738,128749758,"chr"
"chr8",128749769,128749789,"chr"
"chr8",128749770,128749790,"chr"
"chr8",128749773,128749793,"chr"
"chr8",128749777,128749797,"chr"
"chr8",128749801,128749821,"chr"
"chr8",128749802,128749822,"chr"
"chr8",128749803,128749823,"chr"
"chr8",128749812,128749832,"chr"
"chr8",128749815,128749835,"chr"
"chr8",128749816,128749836,"chr"
"chr8",128749817,128749837,"chr"
"chr8",128749820,128749840,"chr"
"chr8",128749821,128749841,"chr"
"chr8",128749822,128749842,"chr"
"chr8",128749823,128749843,"chr"
"chr8",128749824,128749844,"chr"
"chr8",128749832,128749852,"chr"
"chr8",128749851,128749871,"chr"
"chr8",128749852,128749872,"chr"
"chr8",128749854,128749874,"chr"
"chr8",128749891,128749911,"chr"
"chr8",128749895,128749915,"chr"
"chr8",128749896,128749916,"chr"
"chr8",128749897,128749917,"chr"
"chr8",128749898,128749918,"chr"
"chr8",128749982,128750002,"exon"
"chr8",128750007,128750027,"exon"
"chr8",128750010,128750030,"exon"
"chr8",128750011,128750031,"exon"
"chr8",128750012,128750032,"exon"
"chr8",128750018,128750038,"exon"
"chr8",128750024,128750044,"exon"
"chr8",128750038,128750058,"exon"
"chr8",128750039,128750059,"exon"
"chr8",128750040,128750060,"exon"
"chr8",128750054,128750074,"exon"
"chr8",128750065,128750085,"exon"
"chr8",128750074,128750094,"exon"
"chr8",128750077,128750097,"exon"
"chr8",128750080,128750100,"exon"
"chr8",128750082,128750102,"exon"
"chr8",128750089,128750109,"exon"
"chr8",128750100,128750120,"exon"
"chr8",128750120,128750140,"exon"
"chr8",128750139,128750159,"exon"
"chr8",128750149,128750169,"exon"
"chr8",128750150,128750170,"exon"
"chr8",128750152,128750172,"exon"
"chr8",128750155,128750175,"exon"
"chr8",128750157,128750177,"exon"
"chr8",128750158,128750178,"exon"
"chr8",128750158,128750178,"exon"
"chr8",128750159,128750179,"exon"
"chr8",128750178,128750198,"exon"
"chr8",128750184,128750204,"exon"
"chr8",128750186,128750206,"exon"
"chr8",128750187,128750207,"exon"
"chr8",128750196,128750216,"exon"
"chr8",128750198,128750218,"exon"
"chr8",128750199,128750219,"exon"
"chr8",128750202,128750222,"exon"
"chr8",128750212,128750232,"exon"
"chr8",128750213,128750233,"exon"
"chr8",128750213,128750233,"exon"
"chr8",128750219,128750239,"exon"
"chr8",128750220,128750240,"exon"
"chr8",128750220,128750240,"exon"
"chr8",128750221,128750241,"exon"
"chr8",128750222,128750242,"exon"
"chr8",128750223,128750243,"exon"
"chr8",128750228,128750248,"exon"
"chr8",128750229,128750249,"exon"
"chr8",128750234,128750254,"exon"
"chr8",128750241,128750261,"exon"
"chr8",128750242,128750262,"exon"
"chr8",128750254,128750274,"exon"
"chr8",128750268,128750288,"exon"
"chr8",128750273,128750293,"exon"
"chr8",128750283,128750303,"exon"
"chr8",128750284,128750304,"exon"
"chr8",128750285,128750305,"exon"
"chr8",128750296,128750316,"exon"
"chr8",128750297,128750317,"exon"
"chr8",128750298,128750318,"exon"
"chr8",128750299,128750319,"exon"
"chr8",128750300,128750320,"exon"
"chr8",128750307,128750327,"exon"
"chr8",128750308,128750328,"exon"
"chr8",128750316,128750336,"exon"
"chr8",128750338,128750358,"exon"
"chr8",128750339,128750359,"exon"
"chr8",128750351,128750371,"exon"
"chr8",128750352,128750372,"exon"
"chr8",128750353,128750373,"exon"
"chr8",128750353,128750373,"exon"
"chr8",128750359,128750379,"exon"
"chr8",128750362,128750382,"exon"
"chr8",128750363,128750383,"exon"
"chr8",128750367,128750387,"exon"
"chr8",128750367,128750387,"exon"
"chr8",128750368,128750388,"exon"
"chr8",128750369,128750389,"exon"
"chr8",128750374,128750394,"exon"
"chr8",128750379,128750399,"exon"
"chr8",128750380,128750400,"exon"
